iter	Logloss
281	0.001139067958
282	0.001133832428
283	0.001129501874
284	0.001124849869
285	0.001120286965
286	0.001112876249
287	0.001108938578
288	0.001103684229
289	0.001098341088
290	0.001093836636
291	0.001091736724
292	0.001091753853
293	0.001085934028
294	0.001079976175
295	0.001079943069
296	0.001076195504
297	0.001071619619
298	0.001067684867
299	0.001065146754
300	0.001065113495
301	0.001061114147
302	0.001061102395
303	0.001057721905
304	0.001055533431
305	0.001052894697
306	0.001047474515
307	0.001043321392
308	0.001040203286
309	0.001038023491
310	0.001034722961
311	0.001030940447
312	0.001028152087
313	0.001028150704
314	0.001022822003
315	0.0010205538
316	0.001020549499
317	0.00101738185
318	0.00101319109
319	0.001013159061
320	0.001013160366
321	0.001013136709
322	0.00100975307
323	0.0010097013
324	0.001005889137
325	0.001002224757
326	0.001002190654
327	0.0009991462083
328	0.0009991400635
329	0.0009991107221
330	0.0009959372356
331	0.000992513425
332	0.000992510967
333	0.0009903762605
334	0.0009903594391
335	0.0009889212466
336	0.000988935226
337	0.0009883798889
338	0.0009837526943
339	0.0009798885314
340	0.0009798507408
341	0.000979861187
342	0.0009798469003
343	0.0009753564277
344	0.0009753489003
345	0.0009753499756
346	0.0009731714873
347	0.0009731712569
348	0.0009731087334
349	0.0009701333402
350	0.000970124123
351	0.0009660198516
352	0.0009619137368
353	0.0009618835505
354	0.0009612531699
355	0.0009612253646
356	0.0009612084664
357	0.0009612289747
358	0.0009589144557
359	0.0009588947923
360	0.0009588709812
361	0.0009561539004
362	0.000956138692
363	0.0009561078143
364	0.0009561098882
365	0.0009561101186
366	0.0009561066621
367	0.0009552870983
368	0.0009552718131
369	0.0009544344292
370	0.0009544387306
371	0.0009544387306
372	0.0009544169934
373	0.0009543889577
374	0.0009543666827
375	0.0009543917228
376	0.0009543421803
377	0.0009543638408
378	0.0009508198991
379	0.0009507767318
380	0.0009487443364
381	0.0009487479464
382	0.0009487335829
383	0.0009487417248
384	0.0009465012507
385	0.0009465143853
386	0.0009445357568
387	0.0009445354496
388	0.0009445372162
389	0.000944526386
390	0.0009445076443
391	0.0009405879477
392	0.0009405801898
393	0.0009405650583
394	0.0009405972417
395	0.0009405908664
396	0.0009391177254
397	0.000938576675
398	0.0009385010938
399	0.0009384450224
400	0.0009383883366
401	0.0009384022392
402	0.0009383831135
403	0.0009383960176
404	0.0009363316691
405	0.0009363033261
406	0.0009324791812
407	0.0009324759552
408	0.0009309237765
409	0.000930944208
410	0.0009309203969
411	0.000929929316
412	0.0009298924472
413	0.0009298907574
414	0.0009298929849
415	0.000929856116
416	0.0009298322281
417	0.0009298416757
418	0.0009298497408
419	0.0009298242398
420	0.0009297515006
421	0.0009297631758
422	0.0009297485819
423	0.0009297480442
424	0.0009297475065
425	0.0009297422066
426	0.0009297183187
427	0.0009297483514
428	0.0009297528064
429	0.0009296784542
430	0.000929669237
431	0.0009296940467
432	0.0009296255321
433	0.0009296138569
434	0.0009296233046
435	0.0009296169293
436	0.0009296253784
437	0.0009296318305
438	0.0009296156236
439	0.0009295954225
440	0.0009295812894
441	0.0009295052474
442	0.0009295014837
443	0.0009294792088
444	0.0009294795929
445	0.0009294772886
446	0.0009294496369
447	0.0009280354092
448	0.0009275140222
449	0.0009260177612
450	0.0009254275524
451	0.0009254192569
452	0.0009254366159
453	0.0009239526446
454	0.000923939971
455	0.0009239749196
456	0.0009239609401
457	0.0009239589431
458	0.0009238516393
459	0.0009238411932
460	0.0009238352788
461	0.0009238381208
462	0.0009238428062
463	0.0009238299021
464	0.0009238563248
465	0.0009228482689
466	0.0009228325228
467	0.0009228229215
468	0.0009228072523
469	0.0009227872048
470	0.0009228062538
471	0.0009227779108
472	0.0009226891183
473	0.0009226811301
474	0.0009226688405
475	0.0009226831271
476	0.0009226143821
477	0.0009225729815
478	0.000922514913
479	0.0009224380261
480	0.000922398008
481	0.0009223533045
482	0.0009197594271
483	0.000919753436
484	0.0009197745587
485	0.0009197686444
486	0.0009197514389
487	0.0009197346175
488	0.0009197512085
489	0.0009197343871
490	0.0009187129662
491	0.0009186767118
492	0.0009186582774
493	0.0009186848537
494	0.0009186572021
495	0.0009185795471
496	0.0009185713284
497	0.0009185845397
498	0.0009185410652
499	0.0009185687168
500	0.0009175584335
501	0.0009175488322
502	0.0009175531336
503	0.0009175711071
504	0.0009175539017
505	0.0009175419961
506	0.0009175551306
507	0.000917559432
508	0.000917541228
509	0.0009175065866
510	0.0009175217182
511	0.0009175170328
512	0.0009175114257
513	0.0009175288616
514	0.0009175055113
515	0.0009169577784
516	0.0009169744462
517	0.0009160010317
518	0.0009160157792
519	0.0009159838262
520	0.0009159973448
521	0.0009159757612
522	0.0009159683874
523	0.0009159993419
524	0.000915913545
525	0.0009159475719
526	0.0009158763689
527	0.0009158376566
528	0.0009158620054
529	0.0009158332016
530	0.0009158344306
531	0.0009158585489
532	0.0009157868851
533	0.0009157780519
534	0.0009157321195
535	0.0009156985535
536	0.0009156362605
537	0.0009156382575
538	0.0009155549186
539	0.0009154775708
540	0.0009154957748
541	0.0009154853286
542	0.0009154734231
543	0.0009154648203
544	0.0009154617479
545	0.0009154643595
546	0.0009154402411
547	0.0009154456178
548	0.0009134951787
549	0.0009134728269
550	0.0009134662213
551	0.0009134354972
552	0.0009134418725
553	0.0009134293524
554	0.0009134255119
555	0.0009134371102
556	0.0009134041587
557	0.0009134106876
558	0.0009134089977
559	0.0009134256655
560	0.0009134076152
561	0.0009134043123
562	0.0009134180613
563	0.000913429506
564	0.0009133961705
565	0.0009133875677
566	0.0009133088374
567	0.0009133172097
568	0.0009133132924
569	0.0009133092214
570	0.0009133110649
571	0.0009132991593
572	0.000913295242
573	0.0009132980839
574	0.0009132966246
575	0.0009133033838
576	0.0009132919391
577	0.0009132980839
578	0.0009133064563
579	0.0009133116025
580	0.0009133121402
581	0.0009132815698
582	0.0009132830292
583	0.0009132707396
584	0.0009132692802
585	0.0009132659005
586	0.0009132564529
587	0.0009132663614
588	0.000913267744
589	0.0009132666686
590	0.0009132611383
591	0.0009132601398
592	0.0009132482342
593	0.0009132509994
594	0.0009132334866
595	0.0009132174333
596	0.0009132227332
597	0.0009132271882
598	0.0009132276491
599	0.0009132113653
600	0.0009132062191
601	0.0009132068335
602	0.0009131932382
603	0.0009131932382
604	0.0009132050669
605	0.0009132030698
606	0.0009131864789
607	0.0009131807181
608	0.0009131837905
609	0.0009131771848
610	0.0009131898585
611	0.0009131453086
612	0.0009131689662
613	0.0009131436956
614	0.0009130732608
615	0.000913065887
616	0.0009130638131
617	0.0009129867726
618	0.0009129840074
619	0.0009129782467
620	0.0009130111982
621	0.0009129770945
622	0.0009130012129
623	0.000912986619
624	0.000912976096
625	0.0009129837002
626	0.0009129901522
627	0.0009129584296
628	0.0009129727931
629	0.0009129864653
630	0.0009129680309
631	0.0009129680309
632	0.0009129680309
633	0.0009129680309
634	0.0009129531297
635	0.000912970028
636	0.0009129638832
637	0.0009129792452
638	0.0009129208695
639	0.000912961118
640	0.000912950211
641	0.0009129456792
642	0.000912950211
643	0.0009129491356
644	0.0009129474458
645	0.0009129158768
646	0.0009129289346
647	0.000912941301
648	0.0009119286365
649	0.0009118663435
650	0.0009118522105
651	0.0009118757912
652	0.0009118097345
653	0.0009117450604
654	0.0009117382243
655	0.0009117244752
656	0.0009117312345
657	0.0009112625392
658	0.000911239189
659	0.0009111582311
660	0.0009111477849
661	0.0009111496284
662	0.0009111511646
663	0.0009111840393
664	0.0009110551519
665	0.0009110686705
666	0.0009110624489
667	0.0009110463188
668	0.000911041787
669	0.0009110491608
670	0.0009096796365
671	0.0009082678667
672	0.0009082435947
673	0.0009077149875
674	0.0009077339596
675	0.0009076978589
676	0.0009077331147
677	0.0009077058471
678	0.0009076953242
679	0.0009076973212
680	0.0009077199802
681	0.0009076740478
682	0.0009076723579
683	0.0009076801926
684	0.0009076477787
685	0.0009057706932
686	0.0009057706932
687	0.000905763089
688	0.000905763089
689	0.000905763089
690	0.000905763089
691	0.000905763089
692	0.0009057381258
693	0.0009056709937
694	0.0009056839746
695	0.0009056251381
696	0.0009046480367
697	0.0009046678537
698	0.0009046367456
699	0.0009045931175
700	0.0009045613181
701	0.0009044687619
702	0.000904454552
703	0.0009044205251
704	0.0009043342674
705	0.0009042761221
706	0.0009042460894
707	0.0009041901716
708	0.0009041757313
709	0.0009041761154
710	0.0009027355418
711	0.0009026807762
712	0.0009026741705
713	0.0009017517579
714	0.0009017181151
715	0.0009017471493
716	0.0009017443073
717	0.0009017244135
718	0.0009017405436
719	0.0009017471493
720	0.0009017283308
721	0.0009017357814
722	0.0009017141978
723	0.0009017113558
724	0.0009017228005
725	0.0009017311728
726	0.0009017145818
727	0.0009016830897
728	0.0009016898489
729	0.0009017194977
730	0.0009017062863
731	0.000901684165
732	0.0009016337776
733	0.000901641305
734	0.0009016032071
735	0.0009016204126
736	0.0009016217952
737	0.0009016040521
738	0.0009016021318
739	0.000901582238
740	0.0009015982145
741	0.0009015724831
742	0.0009015735584
743	0.0009015936059
744	0.0009015714846
745	0.0009015724063
746	0.0009015651093
747	0.0009015675673
748	0.0009015843119
749	0.0009015654166
750	0.0009015699484
751	0.0009015584269
752	0.0009015843119
753	0.0009015515908
754	0.0009015030468
755	0.0009014243932
756	0.0009014190165
757	0.0009014011197
758	0.0009014140238
759	0.0009014130253
760	0.0009013170127
761	0.0009013274589
762	0.0009012960435
763	0.0009013143243
764	0.000901284138
765	0.0009012828322
766	0.0009012673933
767	0.0009012537211
768	0.0009012956595
769	0.0009012932015
770	0.0009012491125
771	0.0009012294492
772	0.0009012325216
773	0.0009012190798
774	0.0009012053308
775	0.0009011689996
776	0.000901158323
777	0.000901161165
778	0.0009011392741
779	0.0009011463406
780	0.0009011680011
781	0.0009011365089
782	0.0009010954155
783	0.0009011077051
784	0.0009010990256
785	0.0009010878113
786	0.0009010783637
787	0.0009011148485
788	0.0009011088573
789	0.0009010831259
790	0.0008997821931
791	0.0008984125152
792	0.0008984014546
793	0.0008984054487
794	0.0008983752623
795	0.0008983847099
796	0.0008983698856
797	0.0008983509135
798	0.0008983188069
799	0.0008983226474
800	0.0008983133534
801	0.0008968502744
802	0.0008967582559
803	0.0008967429707
804	0.0008967441996
805	0.0008967222319
806	0.0008967354433
807	0.0008966965006
808	0.0008966169253
809	0.000896540576
810	0.0008964317361
811	0.000896426129
812	0.0008963526217
813	0.0008963667548
814	0.000896362607
815	0.0008963430972
816	0.0008963364916
817	0.0008963381814
818	0.0008963111442
819	0.0008962993923
820	0.0008963168282
821	0.0008963091472
822	0.0008963142935
823	0.0008963013125
824	0.0008962859505
825	0.0008962904055
826	0.0008962921721
827	0.000896271203
828	0.0008961923958
829	0.0008961979261
830	0.0008962050695
831	0.0008961922422
832	0.0008961963899
833	0.0008961777251
834	0.0008961684311
835	0.0008961582153
836	0.0008961718875
837	0.0008943955769
838	0.0008944010304
839	0.0008944237662
840	0.0008943978044
841	0.0008944053318
842	0.0008944217692
843	0.0008944043333
844	0.0008943913524
845	0.000894402413
846	0.0008944140882
847	0.000894406868
848	0.0008943810598
849	0.000894376144
850	0.0008943610124
851	0.0008943514111
852	0.0008943839786
853	0.0008943816743
854	0.000894376528
855	0.000894361166
856	0.0008943762976
857	0.0008943239131
858	0.0008943306724
859	0.0008943225305
860	0.0008943498749
861	0.0008943179219
862	0.0008943011005
863	0.0008942971832
864	0.0008942776734
865	0.0008942792864
866	0.0008942731416
867	0.0008942657678
868	0.0008942799009
869	0.0008942793632
870	0.0008942693011
871	0.0008942735257
872	0.0008942573187
873	0.0008942876587
874	0.000894265691
875	0.0008942520188
876	0.0008942632331
877	0.0008942404973
878	0.0008942423408
879	0.0008942477943
880	0.0008942254425
881	0.0008942461045
882	0.0008942262106
883	0.0008942361959
884	0.0008942206035
885	0.0008942320482
886	0.0008942386539
887	0.0008942390379
888	0.0008942245208
889	0.0008942063936
890	0.0008941384935
891	0.0008941474803
892	0.0008941210576
893	0.0008941309661
894	0.0008941108418
895	0.0008941048507
896	0.0008941222097
897	0.0008940971696
898	0.000894101471
899	0.0008941162186
900	0.0008941114563
901	0.0008940911785
902	0.0008941010102
903	0.0008940933291
904	0.000894060224
905	0.0008940868771
906	0.0008940718223
907	0.0008940617602
908	0.0008940964015
909	0.0008940294999
910	0.0008940253522
911	0.0008940253522
912	0.00089399916
913	0.0008939851805
914	0.0008939444712
915	0.0008939398625
916	0.0008939019184
917	0.000893914592
918	0.0008938708871
919	0.0008938272589
920	0.0008938406239
921	0.0008938393949
922	0.0008937840916
923	0.0008937768715
924	0.0008937940001
925	0.0008937597428
926	0.0008937592052
927	0.0008937286347
928	0.0008936997541
929	0.0008936919195
930	0.0008936715648
931	0.0008927083661
932	0.0008927204253
933	0.0008926916983
934	0.000891381625
935	0.0008913171046
936	0.0008912531985
937	0.0008911914432
938	0.0008911296879
939	0.0008910518024
940	0.0008910722339
941	0.0008910585617
942	0.0008910579472
943	0.0008909786024
944	0.0008909714591
945	0.000890990508
946	0.0008909915065
947	0.0008909888181
948	0.0008909715359
949	0.0008909686939
950	0.0008909629331
951	0.0008909677722
952	0.0008909542536
953	0.0008909522565
954	0.0008909531783
955	0.0008909752996
956	0.0008909497218
957	0.0008909609361
958	0.0008909382003
959	0.0008909421944
960	0.0008909200731
961	0.0008909333613
962	0.0008909470334
963	0.0008909673113
964	0.0008909408886
965	0.0008909299816
966	0.0008909290599
967	0.0008909405814
968	0.0008909396597
969	0.0008909247585
970	0.0008909380467
971	0.0008909203035
972	0.0008909052488
973	0.0008909235296
974	0.0008909046343
975	0.0008909146964
976	0.0008909058632
977	0.0008909021763
978	0.0008909021763
979	0.0008908938809
980	0.0008908696857
981	0.0008908490238
982	0.0008908098506
983	0.0008908009406
984	0.0008883524648
985	0.0008883318028
986	0.0008869921577
987	0.000886969806
988	0.0008869390819
989	0.0008869605888
990	0.0008869478383
991	0.000886934627
992	0.0008868370781
993	0.0008868310869
994	0.0008867390684
995	0.0008867009706
996	0.0008867000489
997	0.0008866757769
998	0.0008867000489
999	0.0008866525802
